site_path,site_id,list_display_name,list_name,list_id,list_web_url,field_display_name,field_internal_name_graph,field_internal_name_for_create,field_id,type,required,hidden,read_only,indexed,unique,default_value,description,choices,choice_allow_text_entry,choice_display_as,text_max_length,number_minimum,number_maximum,number_decimal_places,date_time_display_as,date_time_format,lookup_list_id,lookup_column_name,lookup_allow_multiple,person_allow_multiple,person_choose_from_type,person_display_as,calculated_formula,calculated_output_type
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Aplicación creada por,AppAuthor,AppAuthor,6bfaba20-36bf-44b5-a1b2-eb6346d49716,lookup,False,False,True,False,False,,,,,,,,,,,,AppPrincipals,Title,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Aplicación modificada por,AppEditor,AppEditor,e08400f3-c779-4ed2-a18c-ab7f34caa318,lookup,False,False,True,False,False,,,,,,,,,,,,AppPrincipals,Title,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Configuración de la etiqueta,_ComplianceFlags,_ComplianceFlags,ccc1037f-f65e-434a-868e-8c98af31fe29,lookup,False,False,True,False,False,,,,,,,,,,,,,ComplianceFlags,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Creado,Created,Created,8c06beca-0777-48f7-91c7-6da68bc07b69,dateTime,False,False,True,False,False,,,,,,,,,,default,dateTime,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Creado por,Author,Author,1df5e554-ec7e-46a6-901d-d85a3881cb18,personOrGroup,False,False,True,False,False,,,,,,,,,,,,,,,False,peopleAndGroups,nameWithPresence,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Editar,Edit,Edit,503f1caa-358e-4918-9094-4a2cdc4bc034,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,El elemento es un registro,_IsRecord,_IsRecord,8382d247-72a9-44b1-9794-7b177edc89f3,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Etiqueta de color,_ColorTag,_ColorTag,76d13cd2-1bae-45a5-8b74-545b87b65037,text,False,False,True,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Etiqueta de retención,_ComplianceTag,_ComplianceTag,d4b6480a-4bed-4094-9a52-30181ea38f1d,lookup,False,False,True,False,False,,,,,,,,,,,,,ComplianceTag,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Etiqueta de retención aplicada,_ComplianceTagWrittenTime,_ComplianceTagWrittenTime,92be610e-ddbb-49f4-b3b1-5c2bc768df8f,lookup,False,False,True,False,False,,,,,,,,,,,,,ComplianceTagWrittenTime,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,ID,ID,ID,1d22ea11-1e32-424e-89ab-9fedbadb6ce1,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Id. de activo de cumplimiento normativo,ComplianceAssetId,ComplianceAssetId,3a6b296c-3f50-445c-a13f-9c679ea9dda3,text,False,False,True,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Modificado,Modified,Modified,28cf69c5-fa48-462a-b5cd-27b6f9d2bd5f,dateTime,False,False,True,False,False,,,,,,,,,,default,dateTime,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Modificado por,Editor,Editor,d31655d1-1d5b-4511-95a1-7a09e9b75bf2,personOrGroup,False,False,True,False,False,,,,,,,,,,,,,,,False,peopleAndGroups,nameWithPresence,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Nº solicitud,LinkTitleNoMenu,LinkTitleNoMenu,bc91a437-52e7-49e1-8c4e-4698904b2b6d,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Nº solicitud,LinkTitle,LinkTitle,82642ec8-ef9b-478f-acf9-31f7d45fbc31,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Número secundario de elemento,ItemChildCount,ItemChildCount,b824e17e-a1b3-426e-aecf-f0184d900485,lookup,False,False,True,False,False,,,,,,,,,,,,,ItemChildCount,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Recuento secundario de carpetas,FolderChildCount,FolderChildCount,960ff01f-2b6d-4f1b-9c3f-e19ad8927341,lookup,False,False,True,False,False,,,,,,,,,,,,,FolderChildCount,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Tipo,DocIcon,DocIcon,081c6e4c-5c14-4f20-b23e-1a71ceb6a67c,unknown,False,False,True,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Usuario que ha aplicado la etiqueta:,_ComplianceTagUserId,_ComplianceTagUserId,418d7676-2d6f-42cf-a16a-e43d2971252a,lookup,False,False,True,False,False,,,,,,,,,,,,,ComplianceTagUserId,False,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",ReclamacionesQuejas,ReclamacionesQuejas,fdeccab2-a629-491b-baa0-64e5eb0decff,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/ReclamacionesQuejas,Versión,_UIVersionString,_UIVersionString,dce8262a-3ae9-45aa-aab4-83bd75fb738a,text,False,False,True,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Apellidos,Apellidos,Apellidos,0b1ed7f5-f466-4610-9f41-fd8c92b4c7e7,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,CP,CP,CP,3f6a1bc9-6c46-4ed0-971b-f3918b7389ee,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Datos adjuntos,Attachments,Attachments,67df98f4-9dec-48ff-a553-29bece9c5bf4,unknown,False,False,False,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Descripcion,Descripcion,Descripcion,652a6efb-232d-4251-9e4d-e54825774feb,text,False,False,False,False,False,,,,,,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Dirección,Direccion,Direccion,837ef83b-4981-47d4-bd46-1fdbc026c44c,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,E-mail,CorreoElectronico,CorreoElectronico,38eb47b6-182b-4453-aecc-036475299cd1,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Escalera,Escalera,Escalera,4e467279-c40a-4c8b-b9e0-d9737b5e4621,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Estacion,Estacion,Estacion,7c2e5f3f-5b54-4492-9c3a-d81dd5d3558a,choice,False,False,False,False,False,General / Ninguna específica,,General / Ninguna específica|Cualquiera de Línea 1|Guadalmedina|Atarazanas|Andalucía Tech|Carranque|Barbarela|El Clínico|La Unión|Universidad|Ciudad de la Justicia|El Cónsul|El Perchel|Paraninfo|Portada Alta|Cualquiera de Línea 2|Guadalmedina|La Luz - La Paz|La Isla|El Perchel|Puerta Blanca|Princesa - Huelin|El Torcal|Palacio de los Deportes|Toda la red de Metro Málaga|Interior del tren|Otra ubicación,False,dropDownMenu,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,EstadoCliente,EstadoCliente,EstadoCliente,282d82ee-026c-4ea8-9fe9-3d130f55959c,choice,False,False,False,False,False,En trámite,,En trámite|Resuelta aceptada|Resuelta gestionada|Resuelta denegada,False,dropDownMenu,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,FechaModificacionEstadoCliente,FechaModificacionEstadoCliente,FechaModificacionEstadoCliente,15721df4-7768-402c-8619-b29d2abe438c,dateTime,False,False,False,False,False,[today],,,,,,,,,standard,dateTime,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Localidad,Localidad,Localidad,d679dcfd-fec1-4e93-ae12-469df90b229b,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Nacionalidad,Nacionalidad,Nacionalidad,5420df68-174b-4fa9-ace6-5728fb68cd72,choice,False,False,False,False,False,,,"AFGANISTÁN|ÅLAND|ALBANIA|ALEMANIA|ANDORRA|ANGOLA|ANGUILA|ANTIGUA Y BARBUDA|ANTILLAS NEERLANDESAS|ARABIA SAUDITA|ARGELIA|ARGENTINA|ARMENIA|ARUBA|AUSTRALIA|AUSTRIA|AZERBAIYÁN|BAHAMAS|BARÉIN|BANGLADÉS|BARBADOS|BÉLGICA|BELICE|BENÍN|BERMUDAS|BIELORRUSIA|BIRMANIA|BOLIVIA|BOSNIA Y HERZEGOVINA|BOTSUANA|ISLA BOUVET|BRASIL|BRUNÉI|BULGARIA|BURKINA FASO|BURUNDI|BUTÁN|CABO VERDE|ISLAS CAIMÁN|CAMBOYA|CAMERÚN|CANADÁ|REPÚBLICA CENTROAFRICANA|CHAD|REPÚBLICA CHECA|CHILE|CHINA|COLOMBIA|COMORAS|REPÚBLICA DEL CONGO|REP. DEM. DEL CONGO|COREA DEL SUR|COSTA DE MARFIL|COSTA RICA|CROACIA|CUBA|DINAMARCA|DOMINICA|REPÚBLICA DOMINICANA|ECUADOR|EGIPTO|EL SALVADOR|ERITREA|ESCOCIA|ESLOVAQUIA|ESPAÑA|ESTADOS UNIDOS|ESTONIA|ETIOPÍA|ISLAS FEROE|FILIPINAS|FINLANDIA|FIYI|FRANCIA|GABÓN|GAMBIA|GEORGIA|GHANA|GIBRALTAR|GRANADA|GRECIA|GROENLANDIA|GUADALUPE|GUAM|GUATEMALA|GUAYANA FRANCESA|GUERNSEY|GUINEA|GUINEA ECUATORIAL|GUINEA-BISSAU|GUYANA|HAITÍ|ISLAS HEARD Y MCDONALD|HONDURAS|HONG KONG|HUNGRÍA|INDIA|INDONESIA|INGLATERRA|IRÁN|IRAK|IRLANDA|ISLANDIA|ISRAEL|ITALIA|JAMAICA|JAPÓN|JERSEY|JORDANIA|KAZAJISTÁN|KENIA|KIRGUISTÁN|KIRIBATI|KUWAIT|LAOS|LESOTO|LETONIA|LÍBANO|LIBERIA|LIBIA|LIECHTENSTEIN|LITUANIA|LUXEMBURGO|MACAO|REPÚBLICA DE MACEDONIA|MADAGASCAR|MALASIA|MALAUI|MALDIVAS|MALÍ|MALTA|ISLAS MALVINAS|ISLA DE MAN|ISLAS MARIANAS DEL NORTE|MARRUECOS|ISLAS MARSHALL|MARTINICA|MAURICIO|MAURITANIA|MAYOTTE|MÉXICO|MICRONESIA|MOLDAVIA|MÓNACO|MONGOLIA|MONTENEGRO|MONTSERRAT|MOZAMBIQUE|NAMIBIA|NAURU|ISLA DE NAVIDAD|NEPAL|NICARAGUA|NÍGER|NIGERIA|NIUE|NORFOLK|NORUEGA|NUEVA CALEDONIA|NUEVA ZELANDA|OMÁN|PAÍSES BAJOS|PAKISTÁN|PALAOS|AUTORIDAD NACIONAL PALESTINA|PANAMÁ|PAPÚA NUEVA GUINEA|PARAGUAY|PERÚ|ISLAS PITCAIRN|POLINESIA FRANCESA|POLONIA|PORTUGAL|PUERTO RICO|CATAR|REINO UNIDO|REUNIÓN|RUANDA|RUMANÍA|RUSIA|REPÚBLICA ÁRABE SAHARAUI DEMOCRÁTICA|ISLAS SALOMÓN|SAMOA|SAMOA ESTADOUNIDENSE|SAN BARTOLOMÉ|SAN CRISTÓBAL Y NIEVES|SAN MARINO|SAN MARTÍN|SAN PEDRO Y MIQUELÓN|SAN VICENTE Y LAS GRANADINAS|SANTA HELENA, A. Y T.|SANTA LUCÍA|SANTO TOMÉ Y PRÍNCIPE|SENEGAL|SERBIA|SEYCHELLES|SIERRA LEONA|SINGAPUR|SIRIA|SOMALIA|SRI LANKA|SUAZILANDIA|SUDÁFRICA|SUDÁN|SUECIA|SUIZA|SURINAM|SVALBARD Y JAN MAYEN|TAILANDIA|TAIWÁN|TANZANIA|TAYIKISTÁN|TERRITORIO BRITÁNICO DEL OCÉANO ÍNDICO|TERRITORIOS AUSTRALES FRANCESES|TIMOR ORIENTAL|TOGO|TOKELAU|TONGA|TRINIDAD Y TOBAGO|TÚNEZ|ISLAS TURCAS Y CAICOS|TURKMENISTÁN|TURQUÍA|TUVALU|UCRANIA|UGANDA|URUGUAY|UZBEKISTÁN|VANUATU|CIUDAD DEL VATICANO|VENEZUELA|VIETNAM|ISLAS VÍRGENES BRITÁNICAS|ISLAS VÍRGENES DE LOS ESTADOS UNIDOS|WALLIS Y FUTUNA|YEMEN|YIBUTI|ZAMBIA|ZIMBABUE",False,dropDownMenu,,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Nombre,Nombre,Nombre,283cf144-fc28-4286-80dc-908692c96fc7,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,NumTituloViaje,NumTituloViaje,NumTituloViaje,872aa7a4-22ce-4344-9d9e-39110cefcd5a,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Nº de documento,NumeroDeDocumento,NumeroDeDocumento,562e3e98-9c43-4d90-9b8b-69c6ad42d56f,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Nº solicitud,Title,Title,fa564e0f-0c70-4ab9-b863-0177e6ddd247,text,True,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Número,Numero,Numero,91b0007e-8c45-45be-a92c-3c5965078446,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,OtraUbicacion,OtraUbicacion,OtraUbicacion,a5869efe-a15b-41a2-ab71-54af3d1f4cbc,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Piso,Piso,Piso,6ac840cd-2157-430e-b42d-d1b36c063e10,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Provincia,Provincia,Provincia,5585d907-2320-4970-b940-ec517fc4c080,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Puerta,Puerta,Puerta,26ac12f9-f19d-4a3c-8331-68ed372a23ee,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Teléfono,Telefono,Telefono,b68962d0-faad-4452-b613-2ebbe2de6190,text,False,False,False,False,False,,,,,,255.0,,,,,,,,,,,,,
/sites/ConectaDEV,"metromalaga.sharepoint.com,26c2952e-cdd2-486f-aef3-b4feac1dd2b8,96adc88b-6e6f-4778-8583-2fcae8591186",Sugerencias,Sugerencias,a2a9f8ee-5a02-4eff-b176-ddfb401dc637,https://metromalaga.sharepoint.com/sites/ConectaDEV/Lists/Sugerencias,Tipo de contenido,ContentType,ContentType,c042a256-787d-4a6f-8a8a-cf6ab767f12d,unknown,False,False,False,False,False,,,,,,,,,,,,,,,,,,,
